word,mean_impact,std_impact,frequency,max_impact,min_impact,impact_range
utc,-0.027730875845870483,0.032852780377008055,24,0.002428416967168686,-0.1030102349171814,0.10543865188435009
can,-0.02675148780420123,0.033914166365976155,109,0.00654770235155739,-0.16404299002656214,0.17059069237811952
nazi,0.026532135089841757,0.022823919101025807,10,0.07025862011445298,1.5009128688147459e-31,0.07025862011445298
life,0.025826610513436273,0.024002893374837516,47,0.08467280004941158,-0.004396802316620737,0.08906960236603231
penis,0.025770936991959925,0.020271404871575794,8,0.05242595883606896,0.001062122163230825,0.051363836672838135
your,0.02404177878410567,0.026728301015669264,327,0.13253773891925702,-0.011209571085981836,0.14374731000523885
mother,0.023501644086863168,0.03493351288878784,42,0.14968876026374434,0.00552124630761839,0.14416751395612595
the,-0.022737408376228268,0.03059088251324306,1621,0.04627154816310799,-0.21233898725787043,0.2586105354209784
lets,-0.02256905862005564,0.015593844607100584,7,-0.0002566660039154154,-0.04492532973731212,0.04466866373339671
see,-0.021891648346192644,0.026593020093113547,63,0.011171957950705047,-0.09394149492382785,0.1051134528745329
being,0.02133274957999423,0.015996069163780224,81,0.06519105858826565,-0.008628708020799802,0.07381976660906546
may,-0.021078842373484088,0.017774984365485823,60,-0.005009521160383415,-0.08445717847195262,0.0794476573115692
in,-0.020838619340333254,0.02229654897287405,562,0.021924975168690346,-0.11999932000896855,0.1419242951776589
hey,0.020797771124548118,0.01685704737465332,33,0.07950046589763386,-0.00223567338405825,0.08173613928169211
subject,-0.020751651586977563,0.014450039721406542,19,0.00505006570898401,-0.04094801447054345,0.04599808017952746
cant,-0.020268113172546794,0.023974942047663532,40,0.005975339658632926,-0.10418313412940024,0.11015847378803316
is,0.01990508407663591,0.03148678031707303,671,0.18043259755088928,-0.03130622199651552,0.2117388195474048
my,0.019813950212194252,0.01909795763071149,248,0.07977134697177349,-0.0296008542248518,0.10937220119662529
change,0.01949486145918701,0.011728145116092143,29,0.040017660640785754,0.002836643891402053,0.0371810167493837
because,0.019246973625703694,0.019558380555350686,128,0.07826845189242719,-0.01297932369696779,0.09124777558939498
professional,-0.019026919026321636,0.014759132756991204,5,-0.0007651773758107111,-0.03846503204595397,0.037699854670143265
would,-0.018931418184501208,0.021901245468441376,89,0.004519593748054095,-0.10555020103867743,0.11006979478673153
who,0.018866126519325416,0.01277017561174382,115,0.052553224548657566,-0.009820821152359565,0.06237404570101713
source,-0.018589384620178742,0.021059866576866537,46,0.0030267991285009193,-0.1345335252033944,0.13756032433189533
last,0.018318579178325647,0.015313271449890406,25,0.048525659913628554,-0.0007929481996981419,0.049318608113326695
no,0.018242355189063864,0.020757161974316214,129,0.1016072273064684,-0.006820119761623619,0.10842734706809203
sorry,-0.018033883276104123,0.021650802012121453,22,0.005272676089621739,-0.06388766069591657,0.06916033678553832
go,0.017982889509239465,0.020080539407005448,62,0.08057680463765561,-0.010472125735276294,0.09104893037293191
one,-0.017337781685841897,0.017840109557111395,105,0.006828574662552671,-0.06799123641809203,0.0748198110806447
ask,-0.01717335610125867,0.011085493590639288,25,-0.0036233340873670803,-0.04869035736495125,0.045067023277584176
other,-0.01711466051917331,0.018687484046163667,95,0.01210265905835489,-0.07812845428817902,0.09023111334653391
ur,0.016845301280464544,0.01622288426255632,13,0.04411243225850584,-0.018079363770086898,0.06219179602859274
those,-0.016644908291005265,0.012063947638796703,36,0.0016730638046860557,-0.04995335554996941,0.051626419354655464
could,-0.016638610877014442,0.016119346100418205,42,0.005048558804532643,-0.07087184367235558,0.07592040247688822
nazis,0.01653761088223421,0.030888460222248587,5,0.07824347051621147,-0.0006148347641481665,0.07885830528035964
know,-0.01637428886380246,0.01568671680108354,99,0.005317180903872171,-0.09836329433880771,0.10368047524267988
da,0.01635215761323851,0.030989526873035144,7,0.09203197301803624,0.0018639813805540245,0.09016799163748222
care,0.016315050079515347,0.01901122201701967,14,0.06825236951248334,-0.004497148810889199,0.07274951832337254
stop,0.016308338836713145,0.01578792353198342,68,0.07781109163679813,-0.008211982139556394,0.08602307377635451
all,0.016030307212200712,0.018338905552445484,122,0.09681997524057864,-0.015572721501383802,0.11239269674196245
her,0.015896869864076506,0.01583440849731884,27,0.05390294078837397,-0.00992223315402078,0.06382517394239474
eat,0.015359330250236542,0.02969940837492169,9,0.08496713036282869,-0.005871482696868497,0.09083861305969718
guys,0.0153512836227211,0.016014907959088394,15,0.04785998170995527,-0.005091848567549438,0.05295183027750471
let,-0.015298595991033117,0.029750756224868693,14,0.019440835536099894,-0.08280533317273901,0.1022461687088389
we,-0.01499815924579783,0.014085906152716692,96,0.01039205654182005,-0.06046154153033988,0.07085359807215993
vandalize,-0.014506284095346012,0.007580545399997167,15,0.0017440200997265976,-0.027855771859935693,0.02959979195966229
are,0.014293909573692027,0.020482925753909642,374,0.12966309376318902,-0.029266163594443912,0.15892925735763294
have,-0.01416967753074429,0.014022125480153183,302,0.01365475310517529,-0.06446430325942877,0.07811905636460406
